"Include transazioni relative sia a Vendita su Amazon sia Logistica di Amazon."
"Tutti gli importi sono espressi in EUR, se non diversamente specificato."
"Definizioni:"
"data/ora: data e ora della transazione pubblicata"
"Imposta sulle vendite riscossa: include l'imposta sulle vendite riscossa dagli acquirenti per la vendita, la spedizione e la confezione regalo dei prodotti."
"Commissioni di vendita: Include commissioni variabili di chiusura e concessioni di procacciamento d'affari"
"Altri costi relativi alle transazioni: includono costi di chargeback per la spedizione e trattenute sulla spedizione."
"Altro: include l'importo delle transazioni non relative all'ordine. Per maggiori informazioni, consulta le colonne ""Tipo"" e ""Descrizione"" per ogni numero d'ordine."
"Nota: i report con data di inizio del 1° gennaio 2025 o successiva sono indicizzati in base alla data di pubblicazione, includono sia le transazioni di rilascio che quelle differite e contengono due nuove colonne. Potrebbe essere necessario aggiornare le integrazioni o le associazioni di terzi."
"Data/Ora:","Numero pagamento","Tipo","Numero ordine","SKU","Descrizione","Quantità","Marketplace","Gestione","Città di provenienza dell'ordine","Provincia di provenienza dell'ordine","CAP dell'ordine","modello di riscossione delle imposte","Vendite","imposta sulle vendite dei prodotti","Accrediti per le spedizioni","imposta accrediti per le spedizioni","Accrediti per confezioni regalo","imposta sui crediti confezione regalo","Sconti promozionali","imposta sugli sconti promozionali","trattenuta IVA del marketplace","Commissioni di vendita","Costi del servizio Logistica di Amazon","Altri costi relativi alle transazioni","Altro","totale","Stato della transazione","Data di rilascio della transazione"
"7 apr 2026 07:55:53 UTC","26732740482","Costo di stoccaggio Logistica di Amazon","","","Tariffa di stoccaggio di Logistica di Amazon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-750,53","-750,53","Emesso","7 apr 2026 07:55:53 UTC"
"7 apr 2026 18:43:11 UTC","26732740482","Rimborso","405-5483644-7439504","304113-NEW-33-EU","VIVOSUN Tenda da Coltivazione 90x90x180cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche d","1","amazon.it","Venditore","OSIMO","Ancona","60027","","0","0","0","0","0","0","0","0","0","0","0","0","-45,15","-45,15","Emesso","7 apr 2026 18:43:11 UTC"
"7 apr 2026 20:21:51 UTC","26822013862","Ordine","403-5079135-9172347","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Campi Bisenzio","Firenze","50013","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,22","-0,25","0","23,35","Emesso","16 apr 2026 21:16:20 UTC"
"8 apr 2026 01:12:34 UTC","26822013862","Ordine","404-5800567-3038708","VSVC-AZG4-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 100mm 331m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G4 Sistema Raffredda","1","amazon.it","Venditore","Santa Margherita Ligure","Genova","16038","MarketplaceFacilitator","127,04","27,95","0","0","0","0","0","0","-27,95","-23,25","0","-0,70","0","103,09","Emesso","17 apr 2026 15:40:07 UTC"
"8 apr 2026 02:58:38 UTC","26822013862","Ordine","171-0142376-1355549","VSF-AWD4-EU","VIVOSUN Ventilatore da 10 cm AeroWave D4, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Aggiustabile, per Idroponica, Circol","1","amazon.it","Amazon","Tombolo","Padova","35019","MarketplaceFacilitator","22,94","5,05","0","0","0","0","0","0","-5,05","-4,20","-7,05","-0,13","0","11,56","Emesso","16 apr 2026 21:14:59 UTC"
"8 apr 2026 09:46:10 UTC","26822013862","Ordine","405-0134149-3874760","332022-EU","VIVOSUN Lente di Ingrandimento per Gioielliere 30X e 60X con LED, Pieghevoli in Alluminio e Plastica - per Ispezioni di Diamanti, Gioielli, Monete, Fr","1","amazon.it","Amazon","Roma","RM","00198","MarketplaceFacilitator","15,57","3,42","0","0","0","0","0","0","-3,42","-1,52","-6,09","-0,05","0","7,91","Emesso","17 apr 2026 20:42:00 UTC"
"8 apr 2026 13:38:44 UTC","26822013862","Ordine","402-1388337-7177109","VSI-VGDWC15-EU-N1","VIVOSUN VGrow DWC Kit Idroponico, Compatibile Solo con VGrow Smart Grow Box, Serbatoio 15L con Pompa ad Aria e Pietre per Radicazione Veloce (Non con","1","amazon.it","Amazon","Villasanta","MB","20852","MarketplaceFacilitator","106,55","23,44","0","0","0","0","0","0","-23,44","-19,50","-34,93","-0,59","0","51,53","Emesso","21 apr 2026 00:16:00 UTC"
"8 apr 2026 17:24:53 UTC","26822013862","Ordine","408-5033679-0925136","VSF-AWD4-EU","VIVOSUN Ventilatore da 10 cm AeroWave D4, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Aggiustabile, per Idroponica, Circol","1","amazon.it","Amazon","REGGIO EMILIA","Reggio Emilia","42123","MarketplaceFacilitator","22,94","5,05","0","0","0","0","0","0","-5,05","-4,20","-7,05","-0,13","0","11,56","Emesso","17 apr 2026 21:21:20 UTC"
"8 apr 2026 19:57:12 UTC","26822013862","Ordine","171-9966173-2617926","VSF-AWE6W-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 5 Velocità, Oscillante 12W IP54, per Grow Tent e Co","1","amazon.it","Amazon","Cagli","PU","61043","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,42","-0,25","0","23,15","Emesso","18 apr 2026 23:43:57 UTC"
"8 apr 2026 22:33:47 UTC","26822013862","Ordine","406-6086026-3753167","VS-THB1-EU","VIVOSUN AeroLab THB1S - Termometro Igrometro wireless Bluetooth per interni, VPD, Digital Temp Humidity Meter (termometro)","1","amazon.it","Amazon","milano","Milano","20133","MarketplaceFacilitator","17,43","3,83","0","0","0","0","0","0","-3,83","-1,06","-6,09","-0,03","0","10,25","Emesso","17 apr 2026 20:45:06 UTC"
"8 apr 2026 22:59:43 UTC","26822013862","Ordine","408-4468567-1385935","SGS-SE1T4E42A-EU","VIVOSUN SGS Kit di Filtrazione Aria 100mm con Ventilatore di Condotto Inline, Controllore WiFi GrowHub E42A di Temp e Umidità e Lampada LED di Cresci","1","amazon.it","Amazon","BORGOSESIA","Vercelli","13011","MarketplaceFacilitator","131,14","28,85","3,27","0,72","0","0","-3,27","-0,72","-28,85","-24,00","-29,35","-0,72","0","77,07","Emesso","18 apr 2026 22:24:38 UTC"
"8 apr 2026 23:22:20 UTC","26822013862","Trasferimento","","","Per il conto che termina con: 064","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-5449,21","-5449,21","Emesso","8 apr 2026 23:22:20 UTC"
"9 apr 2026 01:18:21 UTC","26902670922","Ordine","406-4957508-8465923","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Palermo","Palermo","90123","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","22 apr 2026 23:05:47 UTC"
"9 apr 2026 01:19:34 UTC","26902670922","Ordine","402-4970028-8880331","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Corigliano d otranto","Lecce","73022","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","22 apr 2026 13:00:33 UTC"
"9 apr 2026 01:31:55 UTC","26822013862","Ordine","404-9132628-9745914","VSV-AZT6-EU","VIVOSUN Ventilatore da Condotto AeroZesh T6 150 mm 693 m³/h Ventilatore di Estrazione con Regolatore di velocità E12, Controllo PWM, Programmabile p","1","amazon.it","Amazon","campagna lupia","venezia","30010","MarketplaceFacilitator","75,21","16,55","0","0","0","0","0","0","-16,55","-13,76","-16,42","-0,41","0","44,62","Emesso","17 apr 2026 20:59:44 UTC"
"9 apr 2026 06:12:23 UTC","26822013862","Ordine","406-4421870-7139535","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Fidenza","Pr","43036","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","21 apr 2026 23:13:43 UTC"
"9 apr 2026 06:39:37 UTC","26822013862","Tariffe e commissioni Amazon","93fa6886-ef34-494a-a3d4-87b922ff7fdf","","Commissione basata sulla performance del coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-3,60","0","0","0","-3,60","Emesso","9 apr 2026 06:39:37 UTC"
"9 apr 2026 06:42:09 UTC","26822013862","Tariffe e commissioni Amazon","93fa6886-ef34-494a-a3d4-87b922ff7fdf","","Commissione di partecipazione ai coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-2,00","0","0","0","-2,00","Emesso","9 apr 2026 06:42:09 UTC"
"9 apr 2026 09:46:00 UTC","26822013862","Ordine","407-0860970-7052348","VSE-ASH09-EU-M","VIVOSUN Umidificatore per Piante 9L Smart Humidifier AeroStream H09 24dB Silenzioso Nebbia Fredda 360° 60h Fill Ultrasuoni per Tenda da Coltivazione","1","amazon.it","Venditore","Gozzano","NO","28024","","119,99","0","0","0","0","0","0","0","0","-18,00","0","-0,54","0","101,45","Emesso","21 apr 2026 16:15:25 UTC"
"9 apr 2026 09:46:00 UTC","26822013862","Ordine","407-0860970-7052348","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","2","amazon.it","Venditore","Gozzano","NO","28024","","91,98","0","0","0","0","0","0","0","0","-13,80","0","-0,41","0","77,77","Emesso","21 apr 2026 16:15:25 UTC"
"9 apr 2026 11:08:41 UTC","26822013862","Ordine","404-7695027-8555546","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Lanzo Torinese","Torino","10074","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,22","-0,25","0","23,35","Emesso","18 apr 2026 20:30:55 UTC"
"9 apr 2026 20:23:12 UTC","26822013862","Ordine","403-4603216-1062746","VSF-AWD4-EU","VIVOSUN Ventilatore da 10 cm AeroWave D4, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Aggiustabile, per Idroponica, Circol","1","amazon.it","Amazon","Villamarzana","Rovigo","45030","MarketplaceFacilitator","22,94","5,05","1,64","0,36","0","0","-1,64","-0,36","-5,05","-4,20","-7,05","-0,13","0","11,56","Emesso","21 apr 2026 22:27:29 UTC"
"10 apr 2026 02:09:14 UTC","26822013862","Ordine","407-0220305-5575539","306101S-4-EU-FBM","VIVOSUN Ventilatore A Canale 100mm Estrazione 345m³/h, Ventilatore Tubolare con Regolatore di velocità Variabile per Ventilazione Grow Tent, Coltiva","1","amazon.it","Venditore","OLGINATE","LC","23854","MarketplaceFacilitator","45,89","10,10","0","0","0","0","0","0","-10,10","-8,40","0","-0,25","0","37,24","Emesso","21 apr 2026 22:44:38 UTC"
"10 apr 2026 02:19:21 UTC","26902670922","Ordine","402-4714149-9111525","VSA200SE-E25-EU-M","VIVOSUN AeroLight Wing AW200SE Luce di Crescita LED 200W con Ventola di Circolazione Integrata e controller GrowHub E25 compatibile con app e E42A 3x3","1","amazon.it","Venditore","Gavirate","Varese","21026","","195,49","0","0","0","0","0","0","0","0","-29,32","0","-0,88","0","165,29","Emesso","22 apr 2026 12:22:28 UTC"
"10 apr 2026 16:36:59 UTC","26822013862","Ordine","402-8988477-7946747","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Massa","Massa Carrara","54100","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,22","-0,25","0","23,35","Emesso","19 apr 2026 23:59:58 UTC"
"11 apr 2026 00:35:06 UTC","26902670922","Ordine","403-7494487-7206711","VSF-AWE6-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 10 Velocità, Oscillante 12W IP54, per Grow Tent e C","1","amazon.it","Amazon","Battipaglia","","84091","MarketplaceFacilitator","49,17","10,82","0","0","0","0","0","0","-10,82","-9,00","-11,80","-0,27","0","28,10","Emesso","22 apr 2026 16:51:31 UTC"
"11 apr 2026 00:50:16 UTC","26902670922","Ordine","403-0535906-2072366","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","1","amazon.it","Venditore","Bellizzi","SA","84092","MarketplaceFacilitator","37,70","8,29","0","0","0","0","0","0","-8,29","-6,90","0","-0,21","0","30,59","Emesso","23 apr 2026 17:41:47 UTC"
"11 apr 2026 00:53:31 UTC","26902670922","Ordine","408-3734931-2019531","VS-THB1S-EU","VIVOSUN AeroLab THB1S Wireless Bluetooth igrometro termometro da interno, VPD, misuratore digitale di umidità della temperatura, controllo e allarme","1","amazon.it","Venditore","arzignano","Vicenza","36071","MarketplaceFacilitator","21,30","4,69","0","0","0","0","0","0","-4,69","-3,38","0","-0,10","0","17,82","Emesso","28 apr 2026 21:28:46 UTC"
"11 apr 2026 01:28:11 UTC","26902670922","Ordine","408-5381704-1726754","VSI-FFD2-EU","VIVOSUN FlexFeed Kit Professionale di Irrigazione a Goccia Automatica, Sistema Controllabile Via App con Pompa e 4 Emetitori a Goccia per Piante","1","amazon.it","Amazon","Marradi","Firenze","50034","MarketplaceFacilitator","20,48","4,51","0","0","0","0","0","0","-4,51","-3,75","-6,72","-0,11","0","9,90","Emesso","23 apr 2026 21:16:20 UTC"
"11 apr 2026 01:53:55 UTC","26822013862","Modifica","","311003-5-EU","Rimborso inventario Logistica di Amazon. Smarrito in magazzino","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2,37","2,37","Emesso","11 apr 2026 01:53:55 UTC"
"11 apr 2026 03:57:49 UTC","26822013862","Rimborso","404-9484854-8592344","306101S-4-EU-FBM","VIVOSUN Ventilatore A Canale 100mm Estrazione 345m³/h, Ventilatore Tubolare con Regolatore di velocità Variabile per Ventilazione Grow Tent, Coltiva","1","amazon.it","Venditore","OLGINATE","LC","23854","MarketplaceFacilitator","-65,57","-14,42","0","0","0","0","0","0","14,42","9,60","0","0,36","0","-55,61","Emesso","16 apr 2026 13:16:16 UTC"
"11 apr 2026 08:22:29 UTC","26902670922","Ordine","407-1793958-8357918","306143-0616-EU","VIVOSUN Filtro A Carbone Attivo 150mm 6 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Genova","Genova","16124","MarketplaceFacilitator","69,66","15,33","3,27","0,72","0","0","-3,27","-0,72","-15,33","-12,75","-16,42","-0,38","0","40,11","Emesso","24 apr 2026 20:39:50 UTC"
"11 apr 2026 09:19:58 UTC","26902670922","Ordine","402-4376070-5392359","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","1","amazon.it","Venditore","Poirino","Torino","10046","MarketplaceFacilitator","37,70","8,29","0","0","0","0","0","0","-8,29","-6,90","0","-0,21","0","30,59","Emesso","23 apr 2026 23:10:20 UTC"
"12 apr 2026 01:22:21 UTC","26822013862","Ordine","402-6742437-1222743","VSC-GCC4-EU","VIVOSUN GrowCam C4, fotocamera intelligente WiFi 2K QHD per Grow Tent e VGrow Smart Grow Box, supporta WiFi a 2,4 GHz (non 5 GHz/6 GHz), timelapse, vi","1","amazon.it","Amazon","Padova","PD","35126","MarketplaceFacilitator","53,27","11,72","0","0","0","0","0","0","-11,72","-8,45","-7,05","-0,25","0","37,52","Emesso","21 apr 2026 00:03:17 UTC"
"12 apr 2026 01:23:28 UTC","26902670922","Ordine","406-1949253-9517164","SPray-30L-EU-M","VIVOSUN Spruzzatore Nebulizzatore a Pressione 3 Litri con Cinghia Spalla Regolabile, per Irrorazione Piante, Irrigazione Giardino, Orto e Pulizia Dome","1","amazon.it","Venditore","Trani","BT","76125","MarketplaceFacilitator","17,20","3,79","0","0","0","0","0","0","-3,79","-2,73","0","-0,08","0","14,39","Emesso","24 apr 2026 13:18:56 UTC"
"12 apr 2026 06:02:24 UTC","26902670922","Ordine","408-7309368-2893159","305130-PEN-EU-M","VIVOSUN Kit Metro pH e TDS Digitale 3 in 1, Penna con Alta Precisione 0,01pH e ±2% TDS/EC, Misura Temperatura, Certificato UL, per Idroponica, Piscin","1","amazon.it","Venditore","Santa Giusta","Oristano","09096","MarketplaceFacilitator","15,32","3,37","0","0","0","0","0","0","-3,37","-2,80","0","-0,08","0","12,44","Emesso","23 apr 2026 12:45:18 UTC"
"13 apr 2026 01:02:07 UTC","26902670922","Ordine","402-6563067-8993162","304113-NEW-32-EU","VIVOSUN Tenda da Coltivazione 90x50x160cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche d","1","amazon.it","Venditore","Legnano","Milano","20025","MarketplaceFacilitator","63,11","13,88","0","0","0","0","0","0","-13,88","-11,55","0","-0,35","0","51,21","Emesso","28 apr 2026 22:55:28 UTC"
"13 apr 2026 01:02:07 UTC","26902670922","Ordine","404-1136700-8392324","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","ROMA","Roma","00154","MarketplaceFacilitator","18,02","3,97","0","0","0","0","0","0","-3,97","-3,30","0","-0,10","0","14,62","Emesso","23 apr 2026 17:44:23 UTC"
"13 apr 2026 01:02:37 UTC","26902670922","Ordine","402-5946419-1543522","SST-1-0001-EU-M","VIVOSUN 1 vassoio di avviamento per semi a 40 celle con 1 set di luci a LED e tappetino riscaldante per piantine da 25,4 x 52,7 cm, copertura superior","1","amazon.it","Venditore","CANTALUPO","Milano","20023","MarketplaceFacilitator","34,83","7,66","0","0","0","0","0","0","-7,66","-6,37","0","-0,19","0","28,27","Emesso","24 apr 2026 23:14:23 UTC"
"13 apr 2026 02:22:14 UTC","26822013862","Ordine","405-0626745-4257930","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Modena","Modena","41122","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,80","-5,47","-0,05","0","2,51","Emesso","21 apr 2026 20:24:50 UTC"
"13 apr 2026 07:08:29 UTC","26902670922","Ordine","404-3192322-6746720","304113-42-EU","VIVOSUN Tenda da Coltivazione 120x60x150cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche","1","amazon.it","Amazon","CASALECCHIO DI RENO","Bologna","40033","MarketplaceFacilitator","68,84","15,15","0","0","0","0","0","0","-15,15","-12,60","-43,30","-0,38","0","12,56","Emesso","23 apr 2026 07:17:51 UTC"
"13 apr 2026 09:50:18 UTC","26902670922","Ordine","403-5391128-9443514","VSFW001-Black-ZY-EU-M","VIVOSUN Carrello Pieghevole con Ruote Grandi XXL 200L Capacità 160kg, Ruote Silenziose, Portabibite, Tasche Laterali e Manico Regolabile per Spiaggia","1","amazon.it","Venditore","BORGO VIRGILIO","MN","46034","MarketplaceFacilitator","63,11","13,88","0","0","0","0","0","0","-13,88","-10,01","0","-0,30","0","52,80","Emesso","23 apr 2026 20:32:55 UTC"
"13 apr 2026 11:36:40 UTC","26902670922","Ordine","404-7598097-4537933","VSL-LL200-EU","VIVOSUN LumaLight Lampada LED per Coltivazione, Luce a Spettro Completo per Piante, 200W Smart Dimmerabile con PPFD Elevato per Piante da Interno, Sem","1","amazon.it","Amazon","ROMA","Roma","00154","MarketplaceFacilitator","159,83","35,16","0","0","0","0","0","0","-35,16","-29,25","-26,03","-0,88","0","103,67","Emesso","23 apr 2026 22:49:26 UTC"
"13 apr 2026 11:48:51 UTC","26822013862","Ordine","404-4969786-1664340","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Capralba","Cremona","26010","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,22","-0,25","0","23,35","Emesso","21 apr 2026 22:39:05 UTC"
"13 apr 2026 11:49:46 UTC","26902670922","Ordine","171-1168966-4825967","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","LOVARA","Vicenza","36070","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,80","-5,47","-0,05","0","2,51","Emesso","22 apr 2026 15:43:16 UTC"
"13 apr 2026 19:16:45 UTC","26902670922","Ordine","404-0876156-4895560","VSVC-AZG4E42AP-EU","VIVOSUN Kit di Estrazione Ventilatore da Condotto 100mm AeroZesh G4 GrowHub E42A+ Controllo VPD Temperatura Umidità WiFi, Filtro a Carbone Attivo e C","1","amazon.it","Amazon","ROMA","Roma","00154","MarketplaceFacilitator","137,70","30,29","0","0","0","0","0","0","-30,29","-25,20","-28,67","-0,76","0","83,07","Emesso","24 apr 2026 00:14:13 UTC"
"13 apr 2026 20:23:13 UTC","26902670922","Ordine","407-0478467-0559515","311003-4X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","BORGOFRANCO D'IVREA","","10013","MarketplaceFacilitator","13,11","2,88","0","0","0","0","0","0","-2,88","-2,40","-5,50","-0,07","0","5,14","Emesso","23 apr 2026 07:54:14 UTC"
"13 apr 2026 23:38:40 UTC","26902670922","Ordine","404-4966019-2506757","VSF-AWE6-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 10 Velocità, Oscillante 12W IP54, per Grow Tent e C","1","amazon.it","Amazon","Chiari","Brescia","25032","MarketplaceFacilitator","49,17","10,82","1,64","0,36","0","0","-1,64","-0,36","-10,82","-9,00","-11,80","-0,27","0","28,10","Emesso","22 apr 2026 21:33:29 UTC"
"14 apr 2026 00:23:09 UTC","26902670922","Ordine","404-0876156-4895560","VSF-AWE6-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 10 Velocità, Oscillante 12W IP54, per Grow Tent e C","1","amazon.it","Amazon","ROMA","Roma","00154","MarketplaceFacilitator","49,17","10,82","0","0","0","0","0","0","-10,82","-9,00","-11,80","-0,27","0","28,10","Emesso","23 apr 2026 21:12:53 UTC"
"14 apr 2026 00:59:15 UTC","26902670922","Ordine","405-2543429-5833149","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Torino","TO","10153","","8,27","0","0","0","0","0","0","0","0","-1,48","-5,47","-0,04","0","1,28","Emesso","23 apr 2026 18:45:58 UTC"
"14 apr 2026 01:04:51 UTC","26902670922","Ordine","404-9987779-3034763","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","visano","Brescia","25010","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","24 apr 2026 20:41:44 UTC"
"14 apr 2026 01:05:05 UTC","26902670922","Ordine","407-4403026-0760304","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Bergamo","Bergamo","24124","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","27 apr 2026 21:25:10 UTC"
"14 apr 2026 01:08:38 UTC","26902670922","Ordine","406-4943891-5265101","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Vigevano","Pavia","27029","MarketplaceFacilitator","65,57","14,42","0","0","0","0","0","0","-14,42","-12,00","0","-0,36","0","53,21","Emesso","24 apr 2026 15:28:16 UTC"
"14 apr 2026 01:09:19 UTC","26902670922","Ordine","408-0369103-6349127","311001-30x5-EU-M","VIVOSUN Sacchetti per Coltivazione da 5pcs da 30 Galloni, 300g Addensato Non-tessuto Sacchetto di Piantagione con Manici, Sacchetti di Piantagione Tra","1","amazon.it","Venditore","Giugliano in Campania","NA","80014","MarketplaceFacilitator","28,68","6,31","0","0","0","0","0","0","-6,31","-5,25","0","-0,16","0","23,27","Emesso","28 apr 2026 21:00:52 UTC"
"14 apr 2026 01:09:31 UTC","26902670922","Ordine","403-4013632-6953940","VSI-FFD2-EU","VIVOSUN FlexFeed Kit Professionale di Irrigazione a Goccia Automatica, Sistema Controllabile Via App con Pompa e 4 Emetitori a Goccia per Piante","3","amazon.it","Venditore","Ladispoli","Roma","00055","","74,97","0","0","0","0","0","0","0","0","-11,25","0","-0,34","0","63,38","Emesso","27 apr 2026 21:03:42 UTC"
"14 apr 2026 01:28:28 UTC","26902670922","Ordine","171-2069397-7218752","330101NJ-EU-M","VIVOSUN Tappetino Riscaldante per Piantine 52x122cm, Riscaldatore Pianta Sicuro e Durevole, Certificato UL e MET, IP67 Impermeabile, per Idroponica, B","1","amazon.it","Venditore","Foligno","Perugia","06034","MarketplaceFacilitator","15,57","3,42","0","0","0","0","0","0","-3,42","-2,85","0","-0,09","0","12,63","Emesso","27 apr 2026 12:24:10 UTC"
"14 apr 2026 05:27:10 UTC","26902670922","Ordine","402-2679578-9064342","332022-2-EU","VIVOSUN Lente di Ingrandimento per Gioielliere 30X e 60X con LED, Kit da 2 Pieghevoli in Alluminio e Plastica - per Ispezioni di Diamanti, Gioielli, M","1","amazon.it","Amazon","ISOLA SACRA","Roma","00054","MarketplaceFacilitator","20,48","4,51","0","0","0","0","0","0","-4,51","-3,75","-7,05","-0,11","0","9,57","Emesso","23 apr 2026 23:54:59 UTC"
