"Incluye transacciones del Marketplace de Amazon, Logística de Amazon y Amazon Webstore"
"Todos los importes en EUR, a menos que se especifique lo contrario"
"Definiciones:"
"fecha/hora: fecha y hora de publicación de la transacción"
"Recaudación de impuestos sobre ventas: incluye los impuestos sobre ventas recaudados al comprador respecto al producto, el envío y el envoltorio para regalo."
"Tarifas por venta: incluyen tarifas variables por cierre de venta y tarifas por referencia."
"Tarifas de otras transacciones: incluye reintegros de los cargos por envío, retenciones de envío y tarifas de impuestos sobre ventas."
"Otro: incluye importes de transacciones distintas del pedido. Para mas información, consulta las columnas ""Tipo"" y ""Descripción"" de cada número de pedido."
"Nota: Los informes con fecha de inicio del 1 de enero de 2025 o posterior se indexan por fecha de publicación, incluyen las transacciones liberadas y diferidas y tienen dos nuevas columnas. Es posible que tengas que actualizar las integraciones o asignaciones de terceros."
"fecha y hora","identificador de pago","tipo","número de pedido","sku","descripción","cantidad","web de Amazon","gestión logística","ciudad de procedencia del pedido","comunidad autónoma de procedencia del pedido","código postal de procedencia del pedido","Formulario de recaudación de impuestos","ventas de productos","impuesto de ventas de productos","abonos de envío","impuestos por abonos de envío","abonos de envoltorio para regalo","impuestos por abonos de envoltorio para regalo","devoluciones promocionales","impuestos de descuentos por promociones","impuesto retenido en el sitio web","tarifas de venta","tarifas de Logística de Amazon","tarifas de otras transacciones","otro","total","Estado de la transacción","Fecha de liberación de la transacción"
"22 abr 2026 1:41:07 UTC","26902805082","Pedido","407-4159679-8107555","VSE-ASH09-EU-M","VIVOSUN Humidificador para Plantas 9L Smart, AeroStream H09 con Niebla Fría 360°, 60H de Uso, Rellenado Superior, Ultrasonidos, Control Inteligente,","1","amazon.es","Vendedor","Torrejón de Ardoz","Madrid","28850","","101,99","0","0","0","0","0","0","0","0","-15,30","0","-0,46","0","86,23","Diferida",
"22 abr 2026 1:42:48 UTC","26902805082","Pedido","408-9005824-2565927","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Yelbes","Badajoz","06415","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","29 abr 2026 22:45:19 UTC"
"22 abr 2026 1:46:54 UTC","26902805082","Pedido","408-3587295-2037154","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Mairena de Alijarafe","Sevilla","41927","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","29 abr 2026 20:18:14 UTC"
"22 abr 2026 3:41:21 UTC","26902805082","Pedido","407-0395024-7654730","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Breda","Girona","17400","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 20:50:35 UTC"
"22 abr 2026 3:41:23 UTC","26902805082","Pedido","171-7187403-6748346","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Granollers","Barcelona","08401","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 21:39:05 UTC"
"22 abr 2026 3:42:56 UTC","26902805082","Pedido","406-9384352-2541913","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","El Puig de Santamaría","Valencia","46540","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 20:44:51 UTC"
"22 abr 2026 4:14:16 UTC","26902805082","Pedido","405-7724569-4320315","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","San Sebastián de los Reyes","Madrid","28702","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","29 abr 2026 22:22:20 UTC"
"22 abr 2026 4:20:01 UTC","26902805082","Pedido","405-6939302-6369102","304113-55-EU","VIVOSUN Armario de Cultivo Interior 150x150x200cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo","1","amazon.es","Amazon","Escalonilla","Toledo","45517","MarketplaceFacilitator","114,04","23,95","0","0","0","0","0","0","-23,95","-20,70","-18,83","-0,62","0","73,89","Liberada","1 may 2026 15:02:05 UTC"
"22 abr 2026 6:50:18 UTC","26902805082","Pedido","403-8857245-8264369","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Chiclana de la Frontera","Cadiz","11130","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","-2,59","-0,03","0","2,11","Liberada","2 may 2026 21:22:02 UTC"
"22 abr 2026 10:30:51 UTC","26902805082","Pedido","407-6042772-7515556","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Salt","Girona","17190","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","30 abr 2026 23:15:51 UTC"
"22 abr 2026 10:50:55 UTC","26902805082","Pedido","405-1604851-9231506","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Zaragoza","Zaragoza","50018","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 16:06:53 UTC"
"22 abr 2026 11:50:04 UTC","26902805082","Pedido","171-1868946-2647510","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Laranjeiro","Portugal","","MarketplaceFacilitator","4,94","1,14","0","0","0","0","0","0","-1,14","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 22:46:38 UTC"
"22 abr 2026 12:11:09 UTC","26902805082","Reembolso","404-4346567-9828341","306201PVC-8-EU-FBM","VIVOSUN Ventilador en Línea 200mm Extracción 1223m³/h con Regulador Velocidad Filtro Carbón 200mm Conducto 760cm Medidor Temperatura Humedad para","1","amazon.es","Vendedor","El Campelló","Alicante","03560","MarketplaceFacilitator","-73,13","-15,36","0","0","0","0","0","0","15,36","10,62","0","0,40","0","-62,11","Liberada","22 abr 2026 12:11:09 UTC"
"22 abr 2026 12:49:44 UTC","26902805082","Pedido","408-9719911-9067547","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Barberà Del Vallès","Barcelona","08210","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","30 abr 2026 19:36:24 UTC"
"22 abr 2026 12:51:24 UTC","26902805082","Pedido","404-2892780-1496364","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","El Grau (Castellón De La Plana)","Castellón","12100","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 0:12:00 UTC"
"22 abr 2026 12:51:44 UTC","26902805082","Pedido","403-2680644-5065924","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","CARTUJA BAJA","Zaragoza","50720","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","4 may 2026 23:51:16 UTC"
"22 abr 2026 12:52:26 UTC","26902805082","Pedido","171-1042867-2939541","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Los Barreros","Murcia","30310","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","30 abr 2026 21:22:43 UTC"
"22 abr 2026 13:56:13 UTC","26902805082","Reembolso","404-1898010-7224322","304113-NEW-22-EU","VIVOSUN Armario de Cultivo Interior 60x60x120cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo In","1","amazon.es","Vendedor","Guadalajara","Guadalajara","19004","MarketplaceFacilitator","-63,63","-13,36","0","0","0","0","0","0","13,36","9,24","0","0,35","0","-54,04","Liberada","22 abr 2026 13:56:13 UTC"
"22 abr 2026 17:49:56 UTC","26902805082","Pedido","171-2443549-7888312","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","BERA","NAVARRA","31780","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","30 abr 2026 16:03:37 UTC"
"22 abr 2026 18:38:46 UTC","26902805082","Reembolso","405-5187781-4304366","VSE-ATW70-EU","VIVOSUN AeroFlux Calentador Inteligente para Tienda de Campaña con Termostato, Calefacción PTC de 700W, Compacto y Portátil con VPD, Control de Apl","1","amazon.es","Amazon","MISLATA","VALENCIA","46920","MarketplaceFacilitator","-107,43","-22,56","0","0","0","0","0","0","22,56","15,60","0","0,39","0","-91,44","Liberada","22 abr 2026 18:38:46 UTC"
"22 abr 2026 18:59:08 UTC","26902805082","Pedido","407-1721350-5494712","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | Con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","PALMA DE MALLORCA","BALEARES","07013","MarketplaceFacilitator","49,17","10,32","3,30","0,69","0","0","-3,30","-0,69","-10,32","-8,92","-5,80","-0,27","0","34,18","Liberada","2 may 2026 0:19:00 UTC"
"22 abr 2026 19:52:16 UTC","26902805082","Transferir","","","A la cuenta acabada en 064","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4036,57","-4036,57","Liberada","22 abr 2026 19:52:16 UTC"
"23 abr 2026 1:01:28 UTC","26991627152","Pedido","402-8465819-6058721","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Vilafranca Del Penedès","Barcelona","08720","MarketplaceFacilitator","17,93","3,76","0","0","0","0","0","0","-3,76","-3,25","0","-0,10","0","14,58","Liberada","6 may 2026 22:13:29 UTC"
"23 abr 2026 1:05:09 UTC","26902805082","Pedido","404-7441552-1921125","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Parets del Vallès","BARCELONA","08150","","39,99","0","0","0","0","0","0","0","0","-6,00","0","-0,18","0","33,81","Liberada","5 may 2026 13:54:13 UTC"
"23 abr 2026 2:16:40 UTC","26902805082","Pedido","408-7188187-8895532","VSI-FFD2-EU","VIVOSUN FlexFeed Kit de Riego por Goteo, Sistema de Riego Automático de 4W con Bomba y 4 Emisores de Goteo, Controlable por App, Profesional para Caj","1","amazon.es","Amazon","Soto Del Real","Madrid","28791","MarketplaceFacilitator","25,90","5,44","0","0","0","0","0","0","-5,44","-4,70","-3,91","-0,14","0","17,15","Liberada","3 may 2026 20:40:45 UTC"
"23 abr 2026 2:51:01 UTC","26902805082","Pedido","405-5645670-1496305","VSF-AWD4W-EU-FBA","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Bla","1","amazon.es","Amazon","PLA DEL PENEDÈS, EL","","08733","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","-3,80","-0,14","0","16,35","Liberada","3 may 2026 23:30:32 UTC"
"23 abr 2026 4:24:48 UTC","26902805082","Reembolso","407-1486005-1481912","VSA200SE-E25-EU-M","VIVOSUN AeroLight Wing AW200SE, Luz de Cultivo LED de 200W con Ventilador de Circulación Integrado y Controlador GrowHub E25, Compatible con Aplicaci","1","amazon.es","Vendedor","Zaragoza","Zaragoza","50002","","-229,99","0","0","0","0","0","0","0","0","29,50","0","1,04","0","-199,45","Liberada","23 abr 2026 4:24:48 UTC"
"23 abr 2026 5:05:47 UTC","26902805082","Reembolso","403-5872220-9663545","VSE-ASH19-EU-M","VIVOSUN Humidificador para Plantas, 19L, Control Remoto Inteligente, AeroStream H19 360° Cool Mist 67H Duradero Relleno Superior, Ultrasonido Diseña","1","amazon.es","Vendedor","zaragoza","zaragoza","50001","","-219,99","0","0","0","0","0","0","0","0","28,00","0","0,66","0","-191,33","Liberada","23 abr 2026 5:05:47 UTC"
"23 abr 2026 7:11:04 UTC","26902805082","Pedido","404-0853032-0565160","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Las Lagunas","Andalucía","29651","MarketplaceFacilitator","17,93","3,76","0","0","0","0","0","0","-3,76","-3,25","0","-0,10","0","14,58","Liberada","5 may 2026 23:23:55 UTC"
"23 abr 2026 9:44:06 UTC","26902805082","Reembolso","404-8139018-1668341","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Lleida","Lleida","25001","MarketplaceFacilitator","-33,05","-6,94","0","0","0","0","0","0","6,94","4,80","0","0,18","0","-28,07","Liberada","27 abr 2026 20:33:54 UTC"
"23 abr 2026 10:55:52 UTC","26902805082","Pedido","402-9097834-4406700","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Algarrobo-Costa","Malaga","29750","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 20:39:27 UTC"
"23 abr 2026 12:18:42 UTC","26902805082","Pedido","407-7607475-5489159","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Marinha Grande","Marinha Grande","","MarketplaceFacilitator","9,08","2,09","0","0","0","0","0","0","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 22:35:24 UTC"
"23 abr 2026 13:40:12 UTC","26902805082","Reembolso","406-7027335-6912317","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Boadilla del Monte","Madrid","28660","MarketplaceFacilitator","-4,94","-1,04","0","0","0","0","0","0","1,04","0,72","0","0,03","0","-4,19","Liberada","28 abr 2026 21:01:54 UTC"
"23 abr 2026 13:47:54 UTC","26902805082","Pedido","403-3957682-2015532","VSV-AZS6-EU","VIVOSUN AeroZesh S6 Ventilador de Conducto en Línea de 6 Pulgadas 405 CFM con Controlador de Velocidad E12, Ventilador EC Programable Controlado por","1","amazon.es","Amazon","BUSOT","ALACANT/ALICANTE","03111","MarketplaceFacilitator","72,31","15,18","0","0","0","0","0","0","-15,18","-13,12","-6,05","-0,39","0","52,75","Liberada","5 may 2026 23:43:27 UTC"
"23 abr 2026 14:42:18 UTC","26902805082","Pedido","407-2938670-6788353","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Cáceres","CACERES","10001","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 16:36:59 UTC"
"23 abr 2026 15:43:52 UTC","26991627152","Pedido","171-7609640-0813961","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Algés","","","MarketplaceFacilitator","9,08","2,09","0,49","0,11","0","0","-0,49","-0,11","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","6 may 2026 19:19:36 UTC"
"23 abr 2026 23:29:14 UTC","26902805082","Pedido","406-9225050-9005919","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Jerez de la Frontera","Cádiz","11408","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 19:43:19 UTC"
"23 abr 2026 23:29:34 UTC","26902805082","Pedido","405-7909142-9374760","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Legazpia","Gipuzkoa","20230","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,59","-0,03","0","1,42","Liberada","1 may 2026 12:41:20 UTC"
"24 abr 2026 0:20:17 UTC","26902805082","Pedido","407-3095193-7915555","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Osuna","Sevilla","41640","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","1 may 2026 22:06:39 UTC"
"24 abr 2026 0:33:39 UTC","26902805082","Pedido","404-9607385-2045101","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Malia&ntilde;o","Cantabria","39600","MarketplaceFacilitator","4,99","1,05","0","0","0","0","0","0","-1,05","-0,91","-2,59","-0,03","0","1,46","Liberada","1 may 2026 16:52:47 UTC"
"24 abr 2026 0:40:55 UTC","26902805082","Pedido","408-4246977-1557937","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Pineda de mar","Cataluña","08397","MarketplaceFacilitator","43,36","9,11","0","0","0","0","0","0","-9,11","-7,87","-3,80","-0,24","0","31,45","Liberada","1 may 2026 21:19:09 UTC"
"24 abr 2026 0:55:40 UTC","26991627152","Pedido","405-7423060-0759513","311001-10x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 40 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Mos","PONTEVEDRA","36416","MarketplaceFacilitator","16,19","3,40","0","0","0","0","0","0","-3,40","-2,94","0","-0,09","0","13,16","Liberada","7 may 2026 21:53:57 UTC"
"24 abr 2026 0:58:54 UTC","26991627152","Pedido","407-4779941-8141155","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","2","amazon.es","Vendedor","La Zubia","Granada","18140","MarketplaceFacilitator","35,86","7,52","0","0","0","0","0","0","-7,52","-6,50","0","-0,20","0","29,16","Liberada","11 may 2026 8:52:53 UTC"
"24 abr 2026 0:59:33 UTC","26991627152","Pedido","408-7527888-0978707","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Las Canteras","Salamanca","37185","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","0","-0,38","0","57,11","Liberada","12 may 2026 19:41:23 UTC"
"24 abr 2026 2:07:25 UTC","26902805082","Pedido","171-6230842-4791567","306146-0412-EU","VIVOSUN Filtro de Carbón Activo 100mm Negro | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Venti","1","amazon.es","Amazon","Finestrat","Alicante","03570","MarketplaceFacilitator","46,89","9,85","1,64","0,35","0","0","-1,64","-0,35","-9,85","-8,51","-4,85","-0,26","0","33,27","Liberada","1 may 2026 7:46:28 UTC"
"24 abr 2026 8:50:12 UTC","26902805082","Pedido","404-0947040-7769967","VSV-AZT4-EU","VIVOSUN Ventilador de Conducto AeroZesh T4 100 mm 357 m³/h Ventilador de Extracción con Regulador de Velocidad E12, Control PWM, Programable para Ti","1","amazon.es","Amazon","Porto","Portugal","","MarketplaceFacilitator","67,70","15,57","0,80","0,19","0","0","-0,80","-0,19","-15,57","-12,29","-12,42","-0,37","0","42,62","Liberada","5 may 2026 23:19:53 UTC"
"24 abr 2026 9:09:52 UTC","26902805082","Pedido","403-9943287-0603562","VSA100SE-EU","VIVOSUN AeroLight A100SE, luz LED de crecimiento de 100 W para plantas de interior con ventilador de circulación integrado, compatible con aplicació","1","amazon.es","Amazon","Peñasolana-los Montalvos","Salamanca","37192","MarketplaceFacilitator","79,36","16,66","0","0","0","0","0","0","-16,66","-14,40","-8,48","-0,43","0","56,05","Liberada","2 may 2026 20:37:03 UTC"
"24 abr 2026 10:31:13 UTC","26902805082","Pedido","406-6129720-9635504","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Boadilla del Monte","Madrid","28660","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","2 may 2026 22:20:19 UTC"
