"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-365-plus-days","estimated-ais-365-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","VSVC-AZG8E42A-CA","X004AB1OPB","B0CBRRD7SP","VIVOSUN Smart Air Filtration PRO G8 Kit 8"", AeroZesh G8 Inline Duct Fan w/GrowHub E42A Temp. Humidity WiFi-Controller, Carbon Filter & Ducting, Cooling & Ventilation System for Grow Tent, Hydroponics","New","3","0","0","3","0","0","0","CAD","3","4","7","7","","299.99","0.0","299.99","0.0","CreateShippingPlan","0","0.0","0","0","1060.65","0.48","4.569855","cubic feet","Oversize","13.709565","CA","gl_home","6224","16","0","3","5","299.99","899.97","1199.96","2129.93","2129.93","0","0","0","0","0","7.45","0","0","0","0","0","1","","","","","","","","","","","","","","","112.3","11","2026-05-01","2026-04-27","Yes","No","33.8","112.3","2026-04-27","3","0","0","0","16","N","","",""
"2026-04-30","VGPF-2100K","X003R1AGKJ","B0BVBBLDLZ","VIVOGROW Bio Pressure Pond Filter, up to 2100 Gallons, Pond Filter System with Convenient Cleaning Crank Handle for Garden, Pool, Fishpond, Black","New","17","0","15","0","0","0","0","CAD","11","19","22","24","","179.99","0.0","161.99","0.0","Create Outlet deal","1","143.99","2","0","111.37","5.11","1.949315","cubic feet","Oversize","33.138355","CA","gl_home_improvement","5491","27","0","6","17","161.99","1781.89","3113.81","3635.78","3995.76","15","0","0","0","0","23.1","15","15","0","0","2","1","","","","","","","","","","","","","","","34.1","32","2026-05-13","2026-04-27","Yes","No","32.9","34.1","2026-04-27","33","1","1","0","57","N","","",""
"2026-04-30","GB0006K","X002HMCIJB","B07WYDG3XB","VIVOSUN Bamboo Plant Stand 3 Tier for Indoor Plants, Hanging Plant Rack Foldable Tall Plant Shelf Indoor Plant Rack Outdoor Multiple Flower Pot Holder","New","1","0","1","0","0","0","0","CAD","","","","","Low traffic","79.99","0.0","79.99","0.0","Advertise listing","0","0.0","0","0","163.11","0.0","0.739313","cubic feet","Oversize","0.739313","CA","gl_lawn_and_garden","528092","366","0","","","79.99","","","","","1","0","0","0","0","0.54","0","0","0","0","0","0","","","","","","","","","","","","","","","","0","","","","","","","2026-04-27","1","0","0","0","366","N","","",""
"2026-04-30","VSGB-3K","X0041ECFCX","B0BLB36L7K","VIVOSUN 5-Pack 3 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","New","94","0","51","0","0","0","0","CAD","8","34","50","63","","22.99","0.0","22.99","0.0","NoExcessInventory","166","0.0","0","0","0.0","1.21","0.123095","cubic feet","Standard","11.57093","CA","gl_home","1569","248","0","16","29","22.99","183.92","769.17","1127.81","1426.68","24","24","3","0","0","19.25","48","0","24","24","25","0","","","","","","","","","","","","","","","78.7","24","2026-12-18","2026-04-27","Yes","No","41.8","78.7","2026-04-27","166","24","0","1","252","N","","",""
"2026-04-30","RGB-0010-1K","X004DA239F","B0CNVJL7KH","VIVOSUN 3.6 x 1.3Ft Wooden Raised Garden Bed, 43.5 x 16 x 14 Inches, Outdoor Wood Planter Box with Screwdriver and a Liner for Gardening, Patio, Balcony, Backyard and Outdoors","New","106","0","91","0","0","0","0","CAD","7","13","14","14","","99.99","0.0","85.49","0.0","Edit listing","0","0.0","0","0","33171.84","0.31","1.803591","cubic feet","Oversize","191.180646","CA","gl_home","5762","366","0","32","98","85.49","598.43","1154.12","1254.11","1254.11","55","36","0","0","0","138.72","0","0","0","0","14","0","","","","","","","","","","","","","","","442.0","0","","2026-04-27","Yes","No","310.8","442.0","2026-04-27","108","2","11","1","366","N","","",""
"2026-04-30","HSB950B-2500LK","X00305V1U1","B097HF98WF","VIVOSUN 660GPH Submersible Water Pump, 2500L/H 35W Aquarium Pump, Ultra Quiet Fountain Pump with 8.2ft/2.5m High Lift for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","New","0","0","5","0","0","0","0","CAD","21","26","169","301","","29.99","0.0","26.99","0.0","NoRestockExcessActionRequired","308","0.0","0","0","0.0","12.84","0.053829","cubic feet","Standard","0.0","CA","gl_home_improvement","218","257","0","70","19","26.99","593.79","731.74","4780.31","8633.99","5","0","0","0","0","15.13","455","48","264","143","27","7","","","","","","","","","","","","","","","10.9","147","2026-12-29","2026-04-27","No","Yes","2.1","10.9","2026-04-27","475","20","0","7","287","N","","",""
"2026-04-30","306201P-4K","X001D613UR","B01DXYMGOM","VIVOSUN T4 4 Inch 190 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","New","20","0","19","0","0","0","0","CAD","9","54","144","176","","75.99","0.0","75.99","0.0","NoRestockExcessActionRequired","84","0.0","0","0","0.0","4.65","0.623987","cubic feet","Oversize","12.47974","CA","gl_kitchen","19284","23","0","22","21","75.99","683.91","4103.38","10942.35","13374.03","19","0","0","0","0","25.32","277","277","0","0","13","3","","","","","","","","","","","","","","","18.3","110","2026-05-09","2026-04-27","Yes","No","9.6","18.3","2026-04-27","306","9","0","4","225","N","","",""
"2026-04-30","311008-01x50K","X00295TR77","B00W386VV4","VIVOSUN 50-Pack 1 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","New","4","0","8","0","0","0","0","CAD","12","90","107","125","","18.99","0.0","18.99","0.0","GoToRestock","5","0.0","0","0","0.0","1.77","0.045891","cubic feet","Standard","0.183564","CA","gl_lawn_and_garden","4848","1","0","1","4","18.99","227.88","1695.8","2001.03","2342.85","0","8","0","0","0","0.06","36","36","0","0","2","0","","","","","","","","","","","","","","","57.6","93","2026-04-29","2026-04-27","No","No","20.0","57.6","2026-04-27","41","1","0","1","20","N","","",""
"2026-04-30","330701-01K","X001BA006X","B00P7RUI3U","VIVOSUN Heavy-Duty Polyester Plant Trellis Netting 5 x 15ft, 1 Pack","New","111","0","296","0","0","0","0","CAD","83","199","253","270","","9.99","0.0","8.49","0.0","GoToRestock","261","0.0","0","0","0.0","1.22","0.010671","cubic feet","Standard","1.184481","CA","gl_lawn_and_garden","359","25","0","2","5","8.49","704.67","1790.01","2293.47","2463.3","154","142","0","0","0","2.41","10","10","0","0","167","2","","","","","","","","","","","","","","","87.9","371","2026-05-11","2026-04-27","No","No","57.4","87.9","2026-04-27","271","150","9","8","28","N","","",""
"2026-04-30","332563K","X0043U8YKH","B0CP7H9LS3","VIVOSUN 3000 GPH Submersible Water Pump with Barrier Bag, 150W Pond Pump, Ultra Quiet Aquarium Pump with 18FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","New","71","0","64","0","0","0","0","CAD","9","16","20","27","","109.99","0.0","98.99","0.0","NoRestockExcessActionRequired","18","0.0","0","0","535.45","0.62","0.354591","cubic feet","Standard","25.175961","CA","gl_home_improvement","699","310","0","26","51","98.99","890.91","1633.34","2034.8","2694.73","13","48","3","0","0","37.09","35","0","20","15","0","0","","","","","","","","","","","","","","","209.4","0","","2026-04-27","Yes","No","209.4","201.4","2026-04-27","106","0","0","0","310","N","","",""
"2026-04-30","305130-PENK","X002AO9XN5","B06XKMH86J","VIVOSUN pH and TDS Meter Combo, 0.05ph High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Household Drinking, and Aquarium, UL Certified","New","211","0","80","0","0","0","0","CAD","12","140","421","623","","25.99","0.0","23.99","0.0","NoRestockExcessActionRequired","755","0.0","0","0","0.0","1.98","0.019802","cubic feet","Standard","4.178222","CA","gl_lawn_and_garden","1469","188","0","26","19","23.99","299.88","3621.5","10497.89","15491.27","80","0","0","0","0","14.79","720","270","450","0","125","10","","","","","","","","","","","","","","","41.5","302","2026-10-21","2026-04-27","Yes","No","15.7","41.5","2026-04-27","1025","94","4","27","266","N","","",""
"2026-04-30","HR-0000K","X004CY1XQ1","B0CPPFRJ4L","VIVOSUN Outdoor Handrail, 2 Step Stair Handrail, 26"" × 36"" Fits 1 to 2 Steps, Wrought Mattle Iron Handrail for Concrete Steps, Porch Steps, One-step Assembly, Black","New","105","0","73","33","0","0","0","CAD","0","1","4","9","","68.99","0.0","65.54","0.0","Create Outlet deal","23","55.19","2","0","4129.89","0.11","0.849491","cubic feet","Oversize","89.196555","CA","gl_home_improvement","25142","366","82","420","151","65.54","0.0","65.54","262.16","589.86","1","69","3","0","0","63.77","0","0","0","0","5","0","","","","","","","","","","","","","","","3320.0","0","","2026-04-27","Yes","No","3320.0","719.4","2026-04-27","105","0","4","1","366","N","","",""
"2026-04-30","330120x2J","X00280185H","B07TDJ6H7Z","VIVOSUN 2-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","","1","0","0","0","1","0","0","CAD","","","","","","0.0","0.0","14.39","0.0","GoToStranded","1","0.0","0","0","0.0","0.45","0.017354","cubic feet","Standard","0.017354","CA","gl_biss","8565","2","0","","","15.99","","","","","0","0","0","1","0","0.0","0","0","0","0","0","0","0","0.0","0","0.0","1","0.04","0","0.0","0","0.0","0","0.0","0","0.0","","26","2026-04-29","","","","","","2026-04-27","1","0","0","0","2","N","","",""
"2026-04-30","306201PVC-6K","X002OW723V","B07SG989NY","VIVOSUN Inline Channel Fan 150 mm, Extractor Fan 663m³/h with Speed Controller, Activated Carbon Filter 240 cm, Temperature Humidity Meter for Grow Tent, Greenhouse and Greenhouse","New","19","0","0","19","0","0","0","CAD","1","7","11","17","","194.99","0.0","194.99","0.0","NoExcessInventory","19","0.0","0","0","0.0","0.57","2.472027","cubic feet","Oversize","46.968513","CA","gl_kitchen","30411","87","0","10","14","194.99","194.99","1364.93","2144.89","3313.84","0","0","0","0","0","30.35","0","0","0","0","0","0","","","","","","","","","","","","","","","163.6","15","2026-07-11","2026-04-27","Yes","No","89.3","163.6","2026-04-27","19","0","0","0","87","N","","",""
"2026-04-30","VSK-GIYP448-CA","X004T1ERMT","B0CMQ4VMHM","VIVOSUN GIY Plus Smart Grow Tent Kit, 4x4ft 4-Plant System, WiFi-Integrated Automatic Grow System with 2000D Mylar Grow Tent, Full-Spectrum Programmable Grow Light, Enhanced Ventilation & Circulation","New","21","0","21","0","0","0","0","CAD","0","3","4","8","","1099.99","0.0","989.99","0.0","NoRestockExcessActionRequired","21","0.0","0","0","16.96","1.02","8.736111","cubic feet","Extra-large","183.458331","CA","gl_home","24132","116","0","28","34","989.99","0.0","2969.97","4069.96","8029.92","5","16","0","0","0","121.89","0","0","0","0","0","1","","","","","","","","","","","","","","","149.8","14","2026-08-09","2026-04-27","Yes","No","149.8","89.0","2026-04-27","21","0","0","0","116","N","","",""
"2026-04-30","330102K","X000YNXVHD","B00Y27FJ1C","VIVOSUN Durable Waterproof Seedling Heat Mat 20"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","New","189","0","207","11","0","0","0","CAD","22","105","227","274","","37.99","0.0","32.29","0.0","NoRestockExcessActionRequired","214","0.0","0","0","0.0","0.95","0.07059","cubic feet","Oversize","13.34151","CA","gl_lawn_and_garden","144","193","0","7","9","37.99","710.38","3539.75","7947.53","9603.86","56","150","1","0","0","9.36","1","0","0","1","59","1","","","","","","","","","","","","","","","97.6","93","2026-10-26","2026-04-27","Yes","No","72.4","97.6","2026-04-27","215","25","34","0","221","N","","",""
"2026-04-30","PP-30-4K","X0047DSAY5","B0C3LK4RZC","VIVOSUN Peat Pots, 120 Packs 3.15-Inch Seed Starting Pots with Drainage Holes, Round Nursery Pot, 20 Plant Labels for Flowers, Plants, Vegetables, 120Pcs","New","68","0","0","30","20","18","0","CAD","0","1","2","2","Low traffic","25.99","0.0","22.09","0.0","Create removal order","0","22.96","34","0","6474.67","0.03","0.321209","cubic feet","Standard","21.842212","CA","gl_home","145732","366","68","272","442","22.09","0.0","23.39","49.38","49.38","0","0","0","38","0","67.06","0","0","0","0","0","0","15","3.27","0","0.0","20","13.1","0","0.0","18","28.16","0","0.0","0","0.0","3072.0","0","","2026-04-27","Yes","No","1027.0","3072.0","2026-04-27","68","0","0","0","366","N","","",""
"2026-04-30","VSG-SPRAY-PP2LK","X004QXNAEB","B0FGHGBPC3","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring Cup, Adjustable Nozzles","New","222","0","186","0","0","0","0","CAD","19","67","118","153","","39.99","0.0","39.99","0.0","NoExcessInventory","510","0.0","0","0","29.06","1.14","0.383186","cubic feet","Standard","85.067292","CA","gl_lawn_and_garden","9535","274","0","25","36","39.99","759.81","2679.33","4718.82","6118.47","132","52","2","0","0","190.81","210","24","138","48","104","1","","","","","","","","","","","","","","","72.7","89","2027-01-15","2026-04-27","Yes","No","47.9","72.7","2026-04-27","534","102","0","2","292","N","","",""
"2026-04-30","VSF-AWE9K","X0046BLS2T","B0CYPFLPML","VIVOSUN AeroWave E9 Grow Tent Fan 9”, Black","New","39","0","42","0","0","0","0","CAD","4","25","46","61","","79.99","0.0","79.99","0.0","Create Outlet deal","75","63.99","2","0","446.78","2.17","0.551364","cubic feet","Standard","21.503196","CA","gl_kitchen","68127","366","0","28","37","75.99","311.96","1931.75","3547.54","4691.39","42","0","0","0","0","128.52","138","36","96","6","84","3","","","","","","","","","","","","","","","32.4","0","","2026-04-27","Yes","No","8.8","32.4","2026-04-27","261","84","0","0","366","N","","",""
"2026-04-30","307282-2K","X003Y9MGZR","B0B9GVFMCD","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 5.5 Inch Aluminum Reflector up to 60W E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed","New","0","0","22","0","0","0","0","CAD","14","105","201","217","","29.99","0.0","26.99","0.0","NoRestockExcessActionRequired","64","0.0","0","0","0.0","7.26","0.175775","cubic feet","Standard","0.0","CA","gl_home","7828","23","0","6","10","26.99","380.86","3094.95","5948.49","6428.33","22","0","0","0","0","9.0","180","120","60","0","18","4","","","","","","","","","","","","","","","11.0","180","2026-05-09","2026-04-27","No","Yes","8.0","11.0","2026-04-27","184","4","6","8","77","N","","",""
"2026-04-30","LH-001K","X003ZF76FZ","B0BTM3RC2G","VIVOSUN 1-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","New","83","0","9","93","0","0","0","CAD","12","48","102","122","","11.69","0.0","11.69","0.0","NoExcessInventory","90","0.0","0","0","0.0","0.76","0.030479","cubic feet","Standard","2.529757","CA","gl_home_improvement","18259","75","0","15","19","11.69","140.28","561.12","1192.38","1426.18","0","1","8","0","0","2.2","100","100","0","0","7","0","","","","","","","","","","","","","","","131.6","69","2026-06-29","2026-04-27","No","No","80.4","131.6","2026-04-27","190","7","0","0","175","N","","",""
"2026-04-30","311008-02x50K","X00294U8XF","B00W387078","VIVOSUN 50-Pack 2 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","New","115","0","117","0","0","0","0","CAD","10","45","83","86","","21.99","0.0","21.99","0.0","NoExcessInventory","115","0.0","0","0","0.0","0.74","0.075139","cubic feet","Standard","8.640985","CA","gl_lawn_and_garden","4848","96","0","10","17","21.99","219.9","974.15","1762.47","1828.44","0","96","21","0","0","7.82","0","0","0","0","2","0","","","","","","","","","","","","","","","134.2","39","2026-07-22","2026-04-27","No","No","90.4","134.2","2026-04-27","115","0","2","0","98","N","","",""
"2026-04-30","VSV-AZT4K","X003UGTR5V","B0BQF728P7","VIVOSUN AeroZesh T4 210 CFM Inline Duct Fan with E12 Speed Controller, Entirely Programmable PWM-Controlled EC Fan for Grow Tent Ventilation","New","3","0","10","0","0","0","0","CAD","8","10","26","34","","119.99","0.0","119.99","0.0","NoExcessInventory","9","0.0","0","0","0.0","5.91","0.635028","cubic feet","Standard","1.905084","CA","gl_kitchen","34022","124","0","13","12","119.99","959.02","1175.0","3058.24","4018.16","10","0","0","0","0","4.54","30","6","0","24","7","2","","","","","","","","","","","","","","","15.9","21","2026-08-17","2026-04-27","Yes","No","6.5","15.9","2026-04-27","39","6","0","1","152","N","","",""
"2026-04-30","RC-0001-4K","X0043SEDG3","B0BW94JFT3","VIVOSUN 1.6"" Rockwool Cubes, 112 Plugs Stonewool Starter Grow Cubes for Cuttings, Cloning, Plant Propagation, Seed Starting, Hydroponic Grow Media for Vigorous Plant Growth, 4 Sheets of 112 Plugs","New","29","0","18","0","0","0","0","CAD","6","24","56","67","","26.99","0.0","26.99","0.0","NoRestockExcessActionRequired","101","0.0","0","0","0.0","5.7","0.333856","cubic feet","Standard","9.681824","CA","gl_biss","20216","193","0","16","19","26.99","161.94","647.76","1511.44","1808.33","18","0","0","0","0","31.03","72","12","12","48","48","0","","","","","","","","","","","","","","","16.9","45","2026-10-25","2026-04-27","Yes","No","9.4","16.9","2026-04-27","149","48","0","0","209","N","","",""
"2026-04-30","311001-30x5K","X0016G57GP","B00VWU35F4","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","New","455","0","427","0","0","0","0","CAD","108","388","522","568","","39.99","0.0","39.99","0.0","Create Outlet deal","110","38.31","14","0","2616.33","1.81","0.647993","cubic feet","Standard","294.836815","CA","gl_lawn_and_garden","15","311","0","8","19","39.99","4318.91","15467.01","20824.31","22663.85","211","216","0","0","0","521.98","376","32","0","344","160","9","","","","","","","","","","","","","","","59.7","0","","2026-04-27","Yes","No","41.0","59.7","2026-04-27","967","136","14","10","324","N","","",""
"2026-04-30","304113-P558K","X003Y97U71","B0CGHL4R3F","VIVOSUN P558 60""×60""×80"" PRO Grow Tent, with Thick 1 inch Poles, Strengthened High Reflective Mylar Oxford Fabric, Extra Hanging Bars & High CFM Kit for Hydroponics Indoor Plant for AeroLight A200SE×3","New","10","0","11","0","0","0","0","CAD","0","3","8","16","","329.99","0.0","329.99","0.0","Create Outlet deal","0","263.99","2","0","9096.81","1.56","3.671296","cubic feet","Extra-large","36.71296","CA","gl_home","28600","148","0","26","16","329.99","0.0","893.77","2510.72","4950.64","7","2","2","0","0","26.67","10","10","0","0","0","0","","","","","","","","","","","","","","","57.5","6","2026-09-10","2026-04-27","Yes","No","57.5","54.4","2026-04-27","20","0","0","0","272","N","","",""
"2026-04-30","DWC-0002K","X0038II7AH","B09JRRJVSJ","VIVOSUN DWC Hydroponics Grow System with Top Drip Kit, 5-Gallon Deep Water Culture, Recirculating Drip Garden System with Multi-Purpose Air Hose, Air Pump, and Air Stone (4 Buckets + Top Drip Kit)","New","3","0","6","0","0","0","0","CAD","8","45","83","100","","199.99","0.0","143.99","0.0","CreateShippingPlan","3","0.0","0","0","0.0","2.91","2.607197","cubic feet","Oversize","7.821591","CA","gl_lawn_and_garden","16031","2","0","0","0","199.99","1337.42","7058.45","13209.17","16203.4","0","6","0","0","0","1.43","0","0","0","0","3","0","","","","","","","","","","","","","","","39.9","56","2026-04-29","2026-04-27","Yes","No","18.3","39.9","2026-04-27","3","0","0","3","5","N","","",""
"2026-04-30","304113-P276K","X003Y9HOEP","B0CGHJ3F21","VIVOSUN P276 2.7x2.7 PRO Grow Tent, Indoor Plant Grow Tent Greenhouse with 2000D Mylar Fabric Thickened Support Poles, Extra Hanging Bars, 32""×32""×63""","New","9","0","15","0","0","0","0","CAD","1","4","7","10","","159.99","0.0","159.99","0.0","NoRestockExcessActionRequired","0","0.0","0","0","5424.49","1.26","1.808973","cubic feet","Oversize","16.280757","CA","gl_home","28600","148","0","19","24","159.99","159.99","607.96","1087.93","1519.9","14","0","1","0","0","15.77","10","10","0","0","3","0","","","","","","","","","","","","","","","59.1","8","2026-09-10","2026-04-27","Yes","No","56.3","59.1","2026-04-27","22","3","0","0","243","N","","",""
